"Name","Address","City","State","ZIP/Postal","Phone","BusCode","BusOrRes","SolicitFlag","BusType","Last Name","First Name","Middle Initial","Suffix","Secondary Name","URL","Country"
"Paragon Construction","","Yellowknife","NT","X1A","867-873-8530","41380","B","N","BUILDINGS METAL","","","","","","","CA"
"Paragon Construction","","Yellowknife","NT","X1A","867-873-8530","62610","B","N","CONSTRUCTION MANAGEMENT CONSULTANTS","","","","","","","CA"
"Paragon Construction","","Yellowknife","NT","X1A","867-920-7285","41380","B","N","BUILDINGS METAL","","","","","","","CA"
"Paramount Resources","","Fort Liard","NT","X0G","867-770-3119","0","B","N","","","","","","","","CA"
"Paramount Resources","","Fort Liard","NT","X0G","867-770-3600","0","B","N","","","","","","","","CA"
"Paramount Resources","","Fort Liard","NT","X0G","867-770-4563","0","B","N","","","","","","","","CA"
"Paramount Resources Ltd","","Fort Liard","NT","X0G","867-770-4020","0","B","N","","","","","","","","CA"
"Paramount Resources Ltd","","Fort Liard","NT","X0G","867-770-4021","0","B","N","","","","","","","","CA"
"Paramount Resources Ltd","","Fort Liard","NT","X0G","867-770-4022","0","B","N","","","","","","","","CA"
"Park Theater","","Fort Smith","NT","X0E","867-872-4713","0","B","N","","","","","","","","CA"
"Park Theater","61 Portage Ave","Fort Smith","NT","X0E","867-872-4213","234000","B","","MOVIE THEATERS","","","","","","","CA"
"Parks","","Fort Simpson","NT","X0E","867-695-2446","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Fort Simpson","NT","X0E","867-695-3151","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Fort Simpson","NT","X0E","867-695-3151","179570","B","N","PLAYGROUNDS & PARKS","","","","","","","CA"
"Parks","","Fort Smith","NT","X0E","867-872-3910","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Fort Smith","NT","X0E","867-872-7900","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Fort Smith","NT","X0E","867-872-7900","179570","B","N","PLAYGROUNDS & PARKS","","","","","","","CA"
"Parks","","Fort Smith","NT","X0E","867-872-7937","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Fort Smith","NT","X0E","867-872-7941","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Fort Smith","NT","X0E","867-872-7960","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Fort Smith","NT","X0E","867-872-7961","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Fort Smith","NT","X0E","867-872-7962","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Fort Smith","NT","X0E","867-872-7970","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Inuvik","NT","X0E","867-777-8800","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Inuvik","NT","X0E","867-777-8820","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Paulatuk","NT","X0E","867-580-3233","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Paulatuk","NT","X0E","867-580-3234","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Sachs Harbour","NT","X0E","867-690-3904","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Sachs Harbour","NT","X0E","867-690-4808","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Yellowknife","NT","X1A","867-669-2820","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks","","Yellowknife","NT","X1A","867-669-2829","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parks Canada Agency","","Paulatuk","NT","X0E","867-580-3233","0","B","N","","","","","","","","CA"
"Parks Canada Agency","","Paulatuk","NT","X0E","867-580-3234","0","B","N","","","","","","","","CA"
"Parmalat Dairy Products","","Yellowknife","NT","X1A","867-873-5338","28090","B","N","BAKERS","","","","","","","CA"
"Parmalat Dairy Products","","Yellowknife","NT","X1A","867-873-5338","69880","B","N","DAIRY FARMS","","","","","","","CA"
"Parmalat Dairy Products","","Yellowknife","NT","X1A","867-873-5338","109400","B","N","GROCERS WHOLESALE","","","","","","","CA"
"Parmalat Dairy Products","","Yellowknife","NT","X1A","867-873-5338","120810","B","N","ICE CREAM & FROZEN DESSERTS WHOLESALE & MFRS","","","","","","","CA"
"Parole and Probation","","Deline","NT","X0E","867-589-3010","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Deline","NT","X0E","867-589-3011","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Fort Good Hope","NT","X0E","867-598-2009","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Fort Good Hope","NT","X0E","867-598-2010","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Fort McPherson","NT","X0E","867-952-2017","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Fort McPherson","NT","X0E","867-952-2019","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Fort Providence","NT","X0E","867-699-4998","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Fort Providence","NT","X0E","867-699-4999","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Fort Simpson","NT","X0E","867-695-7317","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Fort Simpson","NT","X0E","867-695-7357","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Fort Smith","NT","X0E","867-872-3051","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Fort Smith","NT","X0E","867-872-7234","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Hay River","NT","X0E","867-874-6248","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Hay River","NT","X0E","867-874-6284","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Inuvik","NT","X0E","867-777-4934","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Inuvik","NT","X0E","867-777-7334","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Inuvik","NT","X0E","867-777-7335","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Norman Wells","NT","X0E","867-587-4142","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Norman Wells","NT","X0E","867-587-4143","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Rae Edzo","NT","X0E","867-392-6258","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Rae Edzo","NT","X0E","867-392-6278","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Tuktoyaktuk","NT","X0E","867-977-2506","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Tuktoyaktuk","NT","X0E","867-977-2517","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Parole and Probation","","Yellowknife","NT","X1A","867-873-7747","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Pat's Mini Storage","Kam Lake Industrial Park","Yellowknife","NT","X1A","867-873-1159","149970","B","","MINI STORAGE","","","","","","","CA"
"Paul Bros Welding Ltd","","Yellowknife","NT","X1A","867-920-2468","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Paul Bros Welding Ltd","7 Melville Dr","Yellowknife","NT","X1A","867-873-2522","41230","B","","BUILDERS & CONTRACTORS","","","","","","","CA"
"Paul Bros Welding Ltd","7 Melville Dr","Yellowknife","NT","X1A","867-873-2522","68290","B","","CRANES RENTING & LEASING","","","","","","","CA"
"Paul Bros Welding Ltd","7 Melville Dr","Yellowknife","NT","X1A","867-873-2522","268694","B","","GENERAL CONTRACTORS STEEL FABRICATORS & ERECTORS","","","","","","","CA"
"Paul Bros Welding Ltd","7 Melville Dr","Yellowknife","NT","X1A","867-873-2522","228690","B","","TANKS METAL","","","","","","","CA"
"Paul Bros Welding Ltd","7 Melville Dr","Yellowknife","NT","X1A","867-873-2522","253370","B","","WELDING SERVICES","","","","","","","CA"
"Paul Roy Construction","","Yellowknife","NT","X1A","867-873-3449","0","B","N","","","","","","","","CA"
"Paulatuk Community Corporation","","Paulatuk","NT","X0E","867-580-3508","204730","B","N","SCHOOL PRESCHOOL & KINDERGARTEN","","","","","","","CA"
"Paulatuk Community Corporation","","Paulatuk","NT","X0E","867-580-3601","0","B","N","","","","","","","","CA"
"Paulatuk Community Education Counc","","Paulatuk","NT","X0E","867-580-3089","0","B","N","","","","","","","","CA"
"Paulatuk Community Education Counc","","Paulatuk","NT","X0E","867-580-3808","0","B","N","","","","","","","","CA"
"Paulatuk Housing Assn","","Paulatuk","NT","X0E","867-580-3110","0","B","N","","","","","","","","CA"
"Paulatuk Housing Assn","","Paulatuk","NT","X0E","867-580-3386","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Paulatuk Preschool Program","","Paulatuk","NT","X0E","867-580-3006","0","B","N","","","","","","","","CA"
"Paulatuk Preschool Program","","Paulatuk","NT","X0E","867-580-3923","204730","B","N","SCHOOL PRESCHOOL & KINDERGARTEN","","","","","","","CA"
"Paulatuk Radio Station","","Paulatuk","NT","X0E","867-580-3091","187760","B","N","RADIO BROADCASTING COMPANIES & STATIONS","","","","","","","CA"
"Paulatuk Radio Station","","Paulatuk","NT","X0E","867-580-3096","187760","B","N","RADIO BROADCASTING COMPANIES & STATIONS","","","","","","","CA"
"Paulatuk Visitor Centre Hotel","","Paulatuk","NT","X0E","867-580-3051","0","B","N","","","","","","","","CA"
"Paulatuk Visitor Centre Hotel","","Paulatuk","NT","X0E","867-580-3054","0","B","N","","","","","","","","CA"
"Paulette & Clark Renovations Ltd","","Fort Smith","NT","X0E","867-872-2634","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Payne Kelly Barrister","","Yellowknife","NT","X1A","867-669-1050","21021","B","N","ATTORNEYS","","","","","","","CA"
"Payne Kelly Barrister","","Yellowknife","NT","X1A","867-766-3236","0","B","N","","","","","","","","CA"
"Pcl Constructors Northern Inc","","Yellowknife","NT","X1A","867-873-6084","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Pcl Constructors Northern Inc","336 Old Airport Rd","Yellowknife","NT","X1A","867-873-5952","0","B","","","","","","","","","CA"
"Pcl Constructors Northern Inc","336 Old Airport Rd","Yellowknife","NT","X1A","867-873-5953","41230","B","","BUILDERS & CONTRACTORS","","","","","","","CA"
"Pdq Painting & Decorating Ltd","","Hay River","NT","X0E","867-874-6869","258809","B","N","PAINTING & DECORATING","","","","","","","CA"
"Peace Maker Society The","","Yellowknife","NT","X1A","867-873-5589","0","B","N","","","","","","","","CA"
"Peak Drilling","","Yellowknife","NT","X1A","867-766-2960","150090","B","N","MINING DEVELOPMENT & EXPLORATION","","","","","","","CA"
"Peak Drilling","","Yellowknife","NT","X1A","867-766-2961","0","B","N","","","","","","","","CA"
"Peel River Alcohol Centre","","Fort McPherson","NT","X0E","867-952-2722","0","B","N","","","","","","","","CA"
"Peel River Alcohol Centre","PO Box 99","Fort McPherson","NT","X0E","867-952-2245","0","B","","","","","","","","","CA"
"Peel River Inn","PO Box 27","Fort McPherson","NT","X0E","867-952-2094","138350","B","","LODGES","","","","","","","CA"
"Peel River Inn","PO Box 27","Fort McPherson","NT","X0E","867-952-2094","152170","B","","MOTELS & HOTELS","","","","","","","CA"
"Peel River Inn","PO Box 27","Fort McPherson","NT","X0E","867-952-2094","195251","B","","RESTAURANTS","","","","","","","CA"
"Peel's Construction Services","P O Box 2822","Yellowknife","NT","X1A","867-444-1228","0","B","","","","","","","","","CA"
"Peffer's Painting","","Inuvik","NT","X0E","867-777-3937","164970","B","N","PAINTING CONTRACTORS","","","","","","","CA"
"Pehdexehki Youth Centre","","Wrigley","NT","X0E","867-581-3028","0","B","N","","","","","","","","CA"
"Pehdzeh Ki First Nation","","Wrigley","NT","X0E","867-581-3229","0","B","N","","","","","","","","CA"
"Pehdzeh Ki First Nation","","Wrigley","NT","X0E","867-581-3303","51440","B","N","CHILD CARE FACILITIES","","","","","","","CA"
"Pehdzeh Ki First Nation","","Wrigley","NT","X0E","867-581-3321","0","B","N","","","","","","","","CA"
"Pehdzeh Ki First Nation","","Wrigley","NT","X0E","867-581-3581","0","B","N","","","","","","","","CA"
"Pelican Rapids Golf & Country Club","","Fort Smith","NT","X0E","867-872-4653","107450","B","N","GOLF COURSES PRIVATE","","","","","","","CA"
"Pelican Rapids Inn","","Fort Smith","NT","X0E","867-872-4727","0","B","N","","","","","","","","CA"
"Pelican Rapids Inn","152 McDougal Rd","Fort Smith","NT","X0E","867-872-2789","64650","B","","CONVENTION & MEETING PLANNING SERVICES","","","","","","","CA"
"Pelican Rapids Inn","152 McDougal Rd","Fort Smith","NT","X0E","867-872-2789","152170","B","","MOTELS & HOTELS","","","","","","","CA"
"Penastar Transportation Ltd","","Norman Wells","NT","X0E","867-587-2542","0","B","N","","","","","","","","CA"
"Pendragon","","Yellowknife","NT","X1A","867-920-7360","213850","B","N","SIGNS","","","","","","","CA"
"Pendragon","","Yellowknife","NT","X1A","867-920-7367","0","B","N","","","","","","","","CA"
"Pentecostal Calvary Chapel","","Fort Simpson","NT","X0E","867-695-2410","258084","B","N","CHURCHES PENTECOSTAL","","","","","","","CA"
"Pentecostal Chapel","","Fort Good Hope","NT","X0E","867-598-2306","258084","B","N","CHURCHES PENTECOSTAL","","","","","","","CA"
"Pentecostal Chapel","","Hay River","NT","X0E","867-874-3703","258084","B","N","CHURCHES PENTECOSTAL","","","","","","","CA"
"Pentecostal Chapel","PO Box 1053","Hay River","NT","X0E","867-874-6410","258084","B","","CHURCHES PENTECOSTAL","","","","","","","CA"
"Pentecostal Church","","Fort Resolution","NT","X0E","867-394-4461","258084","B","N","CHURCHES PENTECOSTAL","","","","","","","CA"
"Pentecostal Church","","Fort Smith","NT","X0E","867-872-2257","258084","B","N","CHURCHES PENTECOSTAL","","","","","","","CA"
"Pentecostal Church","","Fort Smith","NT","X0E","867-872-2779","258084","B","N","CHURCHES PENTECOSTAL","","","","","","","CA"
"Pentecostal Church","15 Mills St","Fort Smith","NT","X0E","867-872-2252","258084","B","","CHURCHES PENTECOSTAL","","","","","","","CA"
"Pentecostal Dene Church Reserve","","Hay River","NT","X0E","867-874-6622","258084","B","N","CHURCHES PENTECOSTAL","","","","","","","CA"
"Pentecostal Mission","","Tulita","NT","X0E","867-588-3417","258084","B","N","CHURCHES PENTECOSTAL","","","","","","","CA"
"Pentecostal S A L T","30 Woodbison Ave","Fort Smith","NT","X0E","867-872-3340","258084","B","","CHURCHES PENTECOSTAL","","","","","","","CA"
"Pentecostal Sub Arctic Mission","","Fort Smith","NT","X0E","867-872-4773","0","B","N","","","","","","","","CA"
"Pentecostal Sub Arctic Mission","","Fort Smith","NT","X0E","867-872-5395","258190","B","N","CHURCHES MISSION","","","","","","","CA"
"Peppermill Restaurant","","Inuvik","NT","X0E","867-777-4495","0","B","N","","","","","","","","CA"
"Peppermill Restaurant","288 Mackenzie Rd","Inuvik","NT","X0E","867-777-2999","195251","B","","RESTAURANTS","","","","","","","CA"
"Pepsi-Cola","","Hay River","NT","X0E","867-874-2220","96380","B","N","FOOD PRODUCTS & CONDIMENTS","","","","","","","CA"
"Pepsi-Cola","","Hay River","NT","X0E","867-874-2220","109360","B","N","GROCERIES","","","","","","","CA"
"Pepsi-Cola","PO Box 1257","Yellowknife","NT","X1A","867-873-5220","33110","B","",""BEVERAGE & JUICE BOTTLERS, DISTRS & MFRS"","","","","","","","CA"
"Pepsi-Cola","PO Box 1257","Yellowknife","NT","X1A","867-873-5220","96380","B","","FOOD PRODUCTS & CONDIMENTS","","","","","","","CA"
"Pepsi-Cola","PO Box 1257","Yellowknife","NT","X1A","867-873-5220","109360","B","","GROCERIES","","","","","","","CA"
"Perdon Holdings","","Yellowknife","NT","X1A","867-766-2804","0","B","N","","","","","","","","CA"
"Perdon Holdings","","Yellowknife","NT","X1A","867-766-2873","0","B","N","","","","","","","","CA"
"Perdon Holdings","","Yellowknife","NT","X1A","867-766-3103","0","B","N","","","","","","","","CA"
"Perdon Holdings","","Yellowknife","NT","X1A","867-766-3104","0","B","N","","","","","","","","CA"
"Perdon Holdings","","Yellowknife","NT","X1A","867-766-3106","0","B","N","","","","","","","","CA"
"Perdon Holdings","100 Borden Dr","Yellowknife","NT","X1A","867-766-3102","0","B","","","","","","","","","CA"
"Peregrine Communications","","Fort Simpson","NT","X0E","867-695-7425","0","B","N","","","","","","","","CA"
"Peregrine Surveys Ltd","3502 Racine Rd","Yellowknife","NT","X1A","867-920-2729","104270","B","","GEOLOGISTS","","","","","","","CA"
"Peregrine Surveys Ltd","3502 Racine Rd","Yellowknife","NT","X1A","867-920-2729","104380","B","","GEOPHYSICISTS","","","","","","","CA"
"Perron Services","","Hay River","NT","X0E","867-874-2022","0","B","N","","","","","","","","CA"
"Perron Services","","Hay River","NT","X0E","867-874-3900","241660","B","N","TRUCK WASHING & CLEANING","","","","","","","CA"
"Petanea Co-Op","","Wrigley","NT","X0E","867-581-3113","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Petanea Co-Op","","Wrigley","NT","X0E","867-581-3113","103930","B","N","GENERAL STORES","","","","","","","CA"
"Petanea Co-Op","","Wrigley","NT","X0E","867-581-3121","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Petanea Co-Op Hotel","","Wrigley","NT","X0E","867-581-3102","0","B","N","","","","","","","","CA"
"Pete Rose's Welding","","Norman Wells","NT","X0E","867-587-2005","0","B","N","","","","","","","","CA"
"Pete Rose's Welding","","Norman Wells","NT","X0E","867-587-2242","0","B","N","","","","","","","","CA"
"Peters Wendy & Chevy","","Yellowknife","NT","X1A","867-920-2653","0","B","N","","","","","","","","CA"
"Petersen & Auger","","Hay River","NT","X0E","867-874-2613","0","B","N","","","","","","","","CA"
"Petersen & Auger","9 Dessy Pl Ss 14","Hay River","NT","X0E","867-874-2609","0","B","","","","","","","","","CA"
"Petersen & Auger","","Yellowknife","NT","X1A","867-873-2621","0","B","N","","","","","","","","CA"
"Petersen & Auger","353 Old Airport Rd","Yellowknife","NT","X1A","867-873-4559","33110","B","",""BEVERAGE & JUICE BOTTLERS, DISTRS & MFRS"","","","","","","","CA"
"Petersen & Auger","353 Old Airport Rd","Yellowknife","NT","X1A","867-873-4559","33410","B","","BEVERAGES RETAIL","","","","","","","CA"
"Petersen & Auger","353 Old Airport Rd","Yellowknife","NT","X1A","867-873-4559","109400","B","","GROCERS WHOLESALE","","","","","","","CA"
"Peterson Katherine R Lawyer","4902 49 St","Yellowknife","NT","X1A","867-669-8450","21021","B","","ATTORNEYS","","","","","","","CA"
"Peterson Katherine R Lawyer","4902 49 St","Yellowknife","NT","X1A","867-669-8450","145600","B","","MEDIATION SVCS","","","","","","","CA"
"Peterson Stang & Malakoe","","Yellowknife","NT","X1A","867-873-6543","21021","B","N","ATTORNEYS","","","","","","","CA"
"Peterson Stang & Malakoe","4902 49 St","Yellowknife","NT","X1A","867-669-8450","21021","B","","ATTORNEYS","","","","","","","CA"
"Peterson Stang & Malakoe","4902 49 St","Yellowknife","NT","X1A","867-669-8450","145600","B","","MEDIATION SVCS","","","","","","","CA"
"Peterson's Point Lake Lodge","PO Box 447","Yellowknife","NT","X1A","867-920-4654","93330","B","","FISHING & HUNTING LODGES","","","","","","","CA"
"Peterson's Point Lake Lodge","PO Box 447","Yellowknife","NT","X1A","867-920-4654","138350","B","","LODGES","","","","","","","CA"
"Petro-Canada","","Yellowknife","NT","X1A","867-873-3119","262454","B","N","OIL & GAS COMPANIES","","","","","","","CA"
"Petro-Canada","","Yellowknife","NT","X1A","867-873-9460","262454","B","N","OIL & GAS COMPANIES","","","","","","","CA"
"Petro-Canada","","Yellowknife","NT","X1A","867-873-9512","262454","B","N","OIL & GAS COMPANIES","","","","","","","CA"
"Petro-Canada","","Yellowknife","NT","X1A","867-873-9551","262454","B","N","OIL & GAS COMPANIES","","","","","","","CA"
"Petro-Canada","","Yellowknife","NT","X1A","867-920-7213","262454","B","N","OIL & GAS COMPANIES","","","","","","","CA"
"Petro-Canada","115 Kam Lake Rd","Yellowknife","NT","X1A","867-873-4001","139230","B","","LUBRICATING OILS","","","","","","","CA"
"Petro-Canada Terminal","","Hay River","NT","X0E","867-874-3346","262454","B","N","OIL & GAS COMPANIES","","","","","","","CA"
"Petro-Canada Terminal","","Hay River","NT","X0E","867-874-6173","262454","B","N","OIL & GAS COMPANIES","","","","","","","CA"
"Petro-Canada Terminal","43064 Mackenzie Hwy Ss 34","Hay River","NT","X0E","867-874-2215","139230","B","","LUBRICATING OILS","","","","","","","CA"
"Petroleum Products","","Fort Simpson","NT","X0E","867-695-2413","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Petroleum Products","","Fort Simpson","NT","X0E","867-695-3034","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Petroleum Products","","Fort Simpson","NT","X0E","867-695-3417","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Petroleum Products","","Inuvik","NT","X0E","867-777-3463","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Petroleum Products","","Inuvik","NT","X0E","867-777-7159","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Petroleum Products","","Yellowknife","NT","X1A","867-873-0100","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Petroleum Products","","Yellowknife","NT","X1A","867-920-3413","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Petroleum Products","","Yellowknife","NT","X1A","867-920-3447","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Phil's Steam Cleaning","","Fort Smith","NT","X0E","867-872-2585","47310","B","N","CARPET & RUG CLEANERS","","","","","","","CA"
"Phil's Steam Cleaning","","Fort Smith","NT","X0E","867-872-2594","221700","B","N","STEAM CLEANING","","","","","","","CA"
"Phillips & Wright","","Yellowknife","NT","X1A","867-873-2773","156760","B","N","NOTARIES PUBLIC SERVICES","","","","","","","CA"
"Phillips & Wright","4920 52 St","Yellowknife","NT","X1A","867-873-3335","21021","B","","ATTORNEYS","","","","","","","CA"
"Phillips & Wright","4920 52 St","Yellowknife","NT","X1A","867-873-3335","156760","B","","NOTARIES PUBLIC SERVICES","","","","","","","CA"
"Phillips & Wright Brstrs&solctrs","","Yellowknife","NT","X1A","867-873-2773","156760","B","N","NOTARIES PUBLIC SERVICES","","","","","","","CA"
"Phillips & Wright Brstrs&solctrs","4920 52 St","Yellowknife","NT","X1A","867-873-3335","21021","B","","ATTORNEYS","","","","","","","CA"
"Phillips & Wright Brstrs&solctrs","4920 52 St","Yellowknife","NT","X1A","867-873-3335","156760","B","","NOTARIES PUBLIC SERVICES","","","","","","","CA"
"Phillips K Gerard","4920 52 St","Yellowknife","NT","X1A","867-873-3335","21021","B","","ATTORNEYS","","","","","","","CA"
"Phillips K Gerard","4920 52 St","Yellowknife","NT","X1A","867-873-3335","156760","B","","NOTARIES PUBLIC SERVICES","","","","","","","CA"
"Pich's Steam","","Yellowknife","NT","X1A","867-873-3983","0","B","N","","","","","","","","CA"
"Pich's Steam","PO Box 2098","Yellowknife","NT","X1A","867-873-6190","235790","B","","TIRES","","","","","","","CA"
"Pich's Steam","PO Box 2098","Yellowknife","NT","X1A","867-873-6190","235800","B","","TIRES USED & REBUILT","","","","","","","CA"
"Pich's Steam","PO Box 2098","Yellowknife","NT","X1A","867-873-6190","237500","B","","TOWING SERVICES","","","","","","","CA"
"Picks Steam","","Yellowknife","NT","X1A","867-873-8373","221910","B","N","STEAM PRESSURE & CHEMICAL CLEANING SYSTEMS & EQUIP","","","","","","","CA"
"Picnic Nook Pandall Mall","","Yellowknife","NT","X1A","867-873-6292","75280","B","N","DONUTS","","","","","","","CA"
"Picture That Framing","51 Stewart Dr Ss 11","Hay River","NT","X0E","867-874-5737","0","B","","","","","","","","","CA"
"Pido Production Ltd","","Yellowknife","NT","X1A","867-873-9704","23990","B","N","AUDIO VISUAL PRODUCTION SVCS","","","","","","","CA"
"Pido Production Ltd","102 Drybone Dr","Yellowknife","NT","X1A","867-873-5458","23990","B","","AUDIO VISUAL PRODUCTION SVCS","","","","","","","CA"
"Pido Production Ltd","102 Drybone Dr","Yellowknife","NT","X1A","867-873-5458","64650","B","","CONVENTION & MEETING PLANNING SERVICES","","","","","","","CA"
"Pier 1 Marine Ltd","","Yellowknife","NT","X1A","867-873-6630","0","B","N","","","","","","","","CA"
"Pier 1 Marine Ltd","3605 Franklin Ave","Yellowknife","NT","X1A","867-873-2495","35771","B","","BOAT DEALERS","","","","","","","CA"
"Pier 1 Marine Ltd","3605 Franklin Ave","Yellowknife","NT","X1A","867-873-2495","35930","B","","BOAT EQUIP & SVCS BOAT REPAIRING","","","","","","","CA"
"Pier 1 Marine Ltd","3605 Franklin Ave","Yellowknife","NT","X1A","867-873-2495","93391","B","","FISHERMENS SUPLS-FISHING TACKLE DEALERS","","","","","","","CA"
"Pier 1 Marine Ltd","3605 Franklin Ave","Yellowknife","NT","X1A","867-873-2495","142640","B","","MARINE EQUIP & SUPLS","","","","","","","CA"
"Pier 1 Marine Ltd","3605 Franklin Ave","Yellowknife","NT","X1A","867-873-2495","163050","B","","OUTBOARD MOTORS","","","","","","","CA"
"Pier 1 Marine Ltd","3605 Franklin Ave","Yellowknife","NT","X1A","867-873-2495","202310","B","","SAWS & SUPLS","","","","","","","CA"
"Pike's Automotive Repair Center","","Hay River","NT","X0E","867-874-6633","24171","B","N","AUTOMOBILE SERVICE","","","","","","","CA"
"Pike's Automotive Repair Center","2 Poplar Rd Ss 31","Hay River","NT","X0E","867-874-3338","101750","B","","GARAGES AUTO REPAIRING","","","","","","","CA"
"Pilote Point Lodge","5407 50 Ave","Yellowknife","NT","X1A","867-669-7000","138350","B","","LODGES","","","","","","","CA"
"Pilote Point Lodge","5407 50 Ave","Yellowknife","NT","X1A","867-669-7000","152170","B","","MOTELS & HOTELS","","","","","","","CA"
"Pin-Taylor Architects","","Yellowknife","NT","X1A","867-873-3816","18600","B","N","ARCHITECTS","","","","","","","CA"
"Pin-Taylor Architects","","Yellowknife","NT","X1A","867-873-3816","104270","B","N","GEOLOGISTS","","","","","","","CA"
"Pin-Taylor Architects","","Yellowknife","NT","X1A","867-873-3816","104380","B","N","GEOPHYSICISTS","","","","","","","CA"
"Pin-Taylor Architects","3502 Raccine Rd","Yellowknife","NT","X1A","867-920-2728","18600","B","","ARCHITECTS","","","","","","","CA"
"Pinecrest Hotel","","Fort Smith","NT","X0E","867-872-2105","0","B","N","","","","","","","","CA"
