"Name","Address","City","State","ZIP/Postal","Phone","BusCode","BusOrRes","SolicitFlag","BusType","Last Name","First Name","Middle Initial","Suffix","Secondary Name","URL","Country"
"Nunavut Research Institute","","Iqaluit","NU","X0A","867-979-7280","0","B","N","","","","","","","","CA"
"Nunavut Research Institute","","Iqaluit","NU","X0A","867-979-7290","0","B","N","","","","","","","","CA"
"Nunavut Research Institute","","Iqaluit","NU","X0A","867-979-7298","0","B","N","","","","","","","","CA"
"Nunavut Research Support Service","","Iqaluit","NU","X0A","867-979-7979","0","B","N","","","","","","","","CA"
"Nunavut Sealink and Supply","","Iqaluit","NU","X0A","867-979-2535","0","B","N","","","","","","","","CA"
"Nunavut Sealink and Supply","","Iqaluit","NU","X0A","867-979-3799","239930","B","N","TRANSPORTATION SERVICES","","","","","","","CA"
"Nunavut Services","","Iqaluit","NU","X0A","867-979-3659","0","B","N","","","","","","","","CA"
"Nunavut Services","","Iqaluit","NU","X0A","867-979-4353","0","B","N","","","","","","","","CA"
"Nunavut Services","","Iqaluit","NU","X0A","867-979-4775","0","B","N","","","","","","","","CA"
"Nunavut Social Development Cou","","Pond Inlet","NU","X0A","867-899-8511","0","B","N","","","","","","","","CA"
"Nunavut Sport Inc","","Iqaluit","NU","X0A","867-979-2888","0","B","N","","","","","","","","CA"
"Nunavut Sport Inc","","Iqaluit","NU","X0A","867-979-2889","0","B","N","","","","","","","","CA"
"Nunavut Surface Rights","","Rankin Inlet","NU","X0C","867-645-4397","0","B","N","","","","","","","","CA"
"Nunavut Surface Rights","","Rankin Inlet","NU","X0C","867-645-4398","0","B","N","","","","","","","","CA"
"Nunavut Surface Rights","","Rankin Inlet","NU","X0C","867-645-4588","0","B","N","","","","","","","","CA"
"Nunavut Surface Rights","PO Box 820","Rankin Inlet","NU","X0C","867-645-4399","0","B","","","","","","","","","CA"
"Nunavut Taxi 1999","","Iqaluit","NU","X0A","867-979-6544","0","B","N","","","","","","","","CA"
"Nunavut Taxi 1999","","Iqaluit","NU","X0A","867-979-7777","229840","B","N","TAXICABS & TRANSPORTATION SERVICE","","","","","","","CA"
"Nunavut Tourism","","Iqaluit","NU","X0A","867-979-1261","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Nunavut Tourism","","Iqaluit","NU","X0A","867-979-1261","237171","B","N","TOURISTS INFORMATION & ATTRACTIONS","","","","","","","CA"
"Nunavut Tourism","","Iqaluit","NU","X0A","867-979-4636","237171","B","N","TOURISTS INFORMATION & ATTRACTIONS","","","","","","","CA"
"Nunavut Tourism","","Iqaluit","NU","X0A","867-979-6551","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Nunavut Tourism","","Iqaluit","NU","X0A","867-979-6551","237171","B","N","TOURISTS INFORMATION & ATTRACTIONS","","","","","","","CA"
"Nunavut Tourism","","Cambridge Bay","NU","X0B","867-983-2154","0","B","N","","","","","","","","CA"
"Nunavut Tourism","","Cambridge Bay","NU","X0B","867-983-3225","237171","B","N","TOURISTS INFORMATION & ATTRACTIONS","","","","","","","CA"
"Nunavut Tourism","","Rankin Inlet","NU","X0C","867-645-3838","237171","B","N","TOURISTS INFORMATION & ATTRACTIONS","","","","","","","CA"
"Nunavut Tourism","","Rankin Inlet","NU","X0C","867-645-3904","0","B","N","","","","","","","","CA"
"Nunavut Trust","","Resolute","NU","X0A","867-252-3002","0","B","N","","","","","","","","CA"
"Nunavut Tunngavik Inc","","Iqaluit","NU","X0A","867-975-4900","0","B","N","","","","","","","","CA"
"Nunavut Tunngavik Inc","","Iqaluit","NU","X0A","867-975-4949","0","B","N","","","","","","","","CA"
"Nunavut Tunngavik Inc","","Cambridge Bay","NU","X0B","867-983-2858","0","B","N","","","","","","","","CA"
"Nunavut Tunngavik Inc","","Cambridge Bay","NU","X0B","867-983-5600","162500","B","N",""ASSOCIATIONS, CLUBS, & ORGANIZATIONS"","","","","","","","CA"
"Nunavut Tunngavik Inc","","Cambridge Bay","NU","X0B","867-983-5624","0","B","N","","","","","","","","CA"
"Nunavut Tunngavik Inc","","Rankin Inlet","NU","X0C","867-645-3451","0","B","N","","","","","","","","CA"
"Nunavut Tunngavik Inc","","Rankin Inlet","NU","X0C","867-645-5400","0","B","N","","","","","","","","CA"
"Nunavut Water Board","Gd","Qikiqtarjuaq","NU","X0A","867-927-8588","0","B","","","","","","","","","CA"
"Nunavut Water Board","","Cambridge Bay","NU","X0B","867-983-2216","0","B","N","","","","","","","","CA"
"Nunavut Water Board","20 Okpik St","Cambridge Bay","NU","X0B","867-983-2214","0","B","","","","","","","","","CA"
"Nunavut Water Board","","Gjoa Haven","NU","X0B","867-360-6338","0","B","N","","","","","","","","CA"
"Nunavut Water Board","","Gjoa Haven","NU","X0B","867-360-6369","0","B","N","","","","","","","","CA"
"Nunavut Water Board","","Baker Lake","NU","X0C","867-793-2140","0","B","N","","","","","","","","CA"
"Nunavut Water Board","","Baker Lake","NU","X0C","867-793-2332","0","B","N","","","","","","","","CA"
"Nunavut Wildlife Management Boar","","Iqaluit","NU","X0A","867-975-7300","0","B","N","","","","","","","","CA"
"Nunavut Wildlife Management Boar","","Iqaluit","NU","X0A","867-975-7324","0","B","N","","","","","","","","CA"
"Nurses' Residence","","Arviat","NU","X0C","867-857-2274","0","B","N","","","","","","","","CA"
"Nutarak Jobie Mla","","Pond Inlet","NU","X0A","867-899-8713","0","B","N","","","","","","","","CA"
"Nutarak Jobie Mla","","Pond Inlet","NU","X0A","867-899-8999","0","B","N","","","","","","","","CA"
"Nutarqanut Pairivik Society","","Gjoa Haven","NU","X0B","867-360-6192","51451","B","N","CHILD CARE SERVICE","","","","","","","CA"
"Nutarqanut Pairivik Society","","Gjoa Haven","NU","X0B","867-360-6193","0","B","N","","","","","","","","CA"
"Nutarqanut Pairivik Society","","Gjoa Haven","NU","X0B","867-360-6194","0","B","N","","","","","","","","CA"
"Occupational Health and Safety","","Iqaluit","NU","X0A","867-979-8500","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Occupational Health and Safety","","Iqaluit","NU","X0A","867-979-8501","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Occupational Health and Safety","","Iqaluit","NU","X0A","867-979-8506","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Occupational Health and Safety","","Rankin Inlet","NU","X0C","867-645-5600","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Occupational Health and Safety","","Rankin Inlet","NU","X0C","867-645-5601","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Office of the Interim Commissioner","","Cambridge Bay","NU","X0B","867-983-2142","0","B","N","","","","","","","","CA"
"Okalik Paul Mla","","Iqaluit","NU","X0A","867-979-2226","0","B","N","","","","","","","","CA"
"Okalik Paul Mla","","Iqaluit","NU","X0A","867-979-5807","0","B","N","","","","","","","","CA"
"Old Dutch Foods","West Forty Building","Iqaluit","NU","X0A","867-979-2941","38480","B","","BOTTLERS EQUIP SUPLS","","","","","","","CA"
"Ookpik Aviation Inc","","Baker Lake","NU","X0C","867-793-4720","13870","B","N","AIRCRAFT CHARTER RENTAL & LEASING SVC","","","","","","","CA"
"Ookpik Aviation Inc","","Baker Lake","NU","X0C","867-793-4721","0","B","N","","","","","","","","CA"
"Ookpiktuyuk Art Gallery","","Baker Lake","NU","X0C","867-793-2422","19130","B","N","ART GALLERIES","","","","","","","CA"
"Ookpiktuyuk Art Gallery","","Baker Lake","NU","X0C","867-793-2534","19130","B","N","ART GALLERIES","","","","","","","CA"
"Ookpiktuyuk Art Gallery","Bldg 2","Baker Lake","NU","X0C","867-793-4429","19130","B","","ART GALLERIES","","","","","","","CA"
"Oomilik Enterprises Ltd","","Rankin Inlet","NU","X0C","867-645-2162","0","B","N","","","","","","","","CA"
"Oomilik Enterprises Ltd","","Rankin Inlet","NU","X0C","867-645-2272","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Oomilik Enterprises Ltd","","Rankin Inlet","NU","X0C","867-645-3440","0","B","N","","","","","","","","CA"
"Oomilik Enterprises Ltd","Staff House 1","Rankin Inlet","NU","X0C","867-645-3284","0","B","","","","","","","","","CA"
"Oomilik Enterprises Ltd","Staff House 2","Rankin Inlet","NU","X0C","867-645-4806","0","B","","","","","","","","","CA"
"Oqota Emergency Shelter","","Iqaluit","NU","X0A","867-979-0053","0","B","N","","","","","","","","CA"
"Oqota Emergency Shelter","","Iqaluit","NU","X0A","867-979-0058","0","B","N","","","","","","","","CA"
"Oqota Emergency Shelter","","Iqaluit","NU","X0A","867-979-0061","0","B","N","","","","","","","","CA"
"Outcrop Group","","Iqaluit","NU","X0A","867-979-2192","0","B","N","","","","","","","","CA"
"Outcrop Group","","Iqaluit","NU","X0A","867-979-2194","186080","B","N","PUBLISHERS MAGAZINES & PERIODICALS","","","","","","","CA"
"Padlei Co Operative Association","","Arviat","NU","X0C","867-857-2673","0","B","N","","","","","","","","CA"
"Padlei Co Operative Association","","Arviat","NU","X0C","867-857-2762","48260","B","N","CARVING","","","","","","","CA"
"Padlei Co Operative Association","","Arviat","NU","X0C","867-857-2933","48260","B","N","CARVING","","","","","","","CA"
"Padlei Co Operative Association","","Arviat","NU","X0C","867-857-2933","109430","B","N","GROCERY STORES","","","","","","","CA"
"Padlei Inns North","","Arviat","NU","X0C","867-857-2919","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Padlei Inns North","","Arviat","NU","X0C","867-857-4050","0","B","N","","","","","","","","CA"
"Padlei Inns North Reservations Ar","","Arviat","NU","X0C","867-857-2919","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Pai-Pa Taxi Garage","","Iqaluit","NU","X0A","867-979-2585","0","B","N","","","","","","","","CA"
"Pai-Pa Taxi Ltd","","Iqaluit","NU","X0A","867-979-2383","0","B","N","","","","","","","","CA"
"Pai-Pa Taxi Ltd","","Iqaluit","NU","X0A","867-979-5222","229840","B","N","TAXICABS & TRANSPORTATION SERVICE","","","","","","","CA"
"Pai-Pa Taxi Ltd","","Iqaluit","NU","X0A","867-979-6528","0","B","N","","","","","","","","CA"
"Pairijait Tiguminik Society","","Iqaluit","NU","X0A","867-979-7408","157590","B","N","NURSING & LIFE CARE HOMES","","","","","","","CA"
"Pairijait Tigumivik Society Finance","","Iqaluit","NU","X0A","867-979-8640","0","B","N","","","","","","","","CA"
"Pairijait Tigumivik Society Finance","","Iqaluit","NU","X0A","867-979-8864","0","B","N","","","","","","","","CA"
"Pairivik Child Care Centre Inc","","Iqaluit","NU","X0A","867-979-6460","51451","B","N","CHILD CARE SERVICE","","","","","","","CA"
"Paleajook Co-Op","","Taloyoak","NU","X0B","867-561-5042","0","B","N","","","","","","","","CA"
"Paleajook Co-Op","","Taloyoak","NU","X0B","867-561-5115","0","B","N","","","","","","","","CA"
"Paleajook Co-Op","","Taloyoak","NU","X0B","867-561-5221","103930","B","N","GENERAL STORES","","","","","","","CA"
"Paleajook Co-Op","","Taloyoak","NU","X0B","867-561-5603","0","B","N","","","","","","","","CA"
"Paleajook Co-Op","","Taloyoak","NU","X0B","867-561-6364","0","B","N","","","","","","","","CA"
"Paleajook Co-Op Hotel","","Taloyoak","NU","X0B","867-561-5803","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Pam Salta MD","","Iqaluit","NU","X0A","867-846-7111","172460","B","","PHYSICIANS & SURGEON PSYCHIATRY","","","","","","","CA"
"Pangnaktit","","Baker Lake","NU","X0C","867-793-2406","0","B","N","","","","","","","","CA"
"Pangnirtung Fisheries Ltd","","Pangnirtung","NU","X0A","867-473-8323","92810","B","N","FISH & SEAFOOD WHOLESALE","","","","","","","CA"
"Pangnirtung Fisheries Ltd","","Pangnirtung","NU","X0A","867-473-8837","0","B","N","","","","","","","","CA"
"Pangnirtung Fisheries Ltd","","Pangnirtung","NU","X0A","867-473-8912","0","B","N","","","","","","","","CA"
"Pangnirtung Fisheries Ltd","PO Box 185","Pangnirtung","NU","X0A","867-473-8322","92810","B","","FISH & SEAFOOD WHOLESALE","","","","","","","CA"
"Pangnirtung Housing Association","","Pangnirtung","NU","X0A","867-473-8347","119591","B","N","HOUSING AGENCIES","","","","","","","CA"
"Pangnirtung Housing Association","","Pangnirtung","NU","X0A","867-473-8675","119591","B","N","HOUSING AGENCIES","","","","","","","CA"
"Pangnirtung Housing Association","","Pangnirtung","NU","X0A","867-473-8679","119591","B","N","HOUSING AGENCIES","","","","","","","CA"
"Pangnirtung Housing Association","","Pangnirtung","NU","X0A","867-473-8736","119591","B","N","HOUSING AGENCIES","","","","","","","CA"
"Pangnirtung Housing Association","","Pangnirtung","NU","X0A","867-473-8938","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Pangnirtung Housing Association","","Pangnirtung","NU","X0A","867-473-8978","119591","B","N","HOUSING AGENCIES","","","","","","","CA"
"Pangnirtung Hunters & Trappers Associ","","Pangnirtung","NU","X0A","867-473-8741","0","B","N","","","","","","","","CA"
"Pangnirtung Hunters & Trappers Associ","","Pangnirtung","NU","X0A","867-473-8751","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Pangnirtung Inuit Co Op Ltd","","Pangnirtung","NU","X0A","867-473-8047","0","B","N","","","","","","","","CA"
"Pangnirtung Inuit Co Op Ltd","","Pangnirtung","NU","X0A","867-473-8395","0","B","N","","","","","","","","CA"
"Pangnirtung Inuit Co Op Ltd","","Pangnirtung","NU","X0A","867-473-8657","103930","B","N","GENERAL STORES","","","","","","","CA"
"Pangnirtung Inuit Co Op Ltd","","Pangnirtung","NU","X0A","867-473-8970","19830","B","N","ARTS & CRAFTS SUPLS","","","","","","","CA"
"Pangnirtung Inuit Co Op Ltd","","Pangnirtung","NU","X0A","867-473-8970","103930","B","N","GENERAL STORES","","","","","","","CA"
"Pangnirtung Inuit Co Op Ltd","P O Box 404","Pangnirtung","NU","X0A","867-473-8936","19830","B","","ARTS & CRAFTS SUPLS","","","","","","","CA"
"Pangnirtung Inuit Co Op Ltd","P O Box 404","Pangnirtung","NU","X0A","867-473-8936","103930","B","","GENERAL STORES","","","","","","","CA"
"Pangnirtung Youth Co Operative","","Pangnirtung","NU","X0A","867-473-4121","0","B","N","","","","","","","","CA"
"Pangnirtung Youth Co Operative","","Pangnirtung","NU","X0A","867-473-4122","0","B","N","","","","","","","","CA"
"Papiruq Fisheries","","Qikiqtarjuaq","NU","X0A","867-927-8427","0","B","N","","","","","","","","CA"
"Papiruq Fisheries","","Qikiqtarjuaq","NU","X0A","867-927-8430","0","B","N","","","","","","","","CA"
"Parks Canada","","Pangnirtung","NU","X0A","867-473-2500","0","B","N","","","","","","","","CA"
"Parks Canada","","Pangnirtung","NU","X0A","867-473-8612","0","B","N","","","","","","","","CA"
"Pelly Bay Broadcasting Society","","Kugaaruk","NU","X0B","867-769-6221","187760","B","N","RADIO BROADCASTING COMPANIES & STATIONS","","","","","","","CA"
"Pelly Bay Community Education","","Kugaaruk","NU","X0B","867-769-6116","204720","B","N","SCHOOL COLLEGES & UNIVERSITIES","","","","","","","CA"
"Pentecostal Church","Bldg 763","Iqaluit","NU","X0A","867-979-5779","258084","B","","CHURCHES PENTECOSTAL","","","","","","","CA"
"Pentecostal Mission","","Kugluktuk","NU","X0B","867-982-4161","0","B","N","","","","","","","","CA"
"Peter Pitseolak School","","Cape Dorset","NU","X0A","867-897-8826","204740","B","N","SCHOOL SECONDARY & ELEMENTARY","","","","","","","CA"
"Peter Pitseolak School","","Cape Dorset","NU","X0A","867-897-8919","0","B","N","","","","","","","","CA"
"Peter's Expediting Ltd","","Baker Lake","NU","X0C","867-793-2702","0","B","N","","","","","","","","CA"
"Peter's Expediting Ltd","","Baker Lake","NU","X0C","867-793-2703","87260","B","N","EXPEDITIONS ARRANGED & OUTFITTED","","","","","","","CA"
"Peter's Expediting Ltd","","Baker Lake","NU","X0C","867-793-2703","98300","B","N","FREIGHT FORWARDING","","","","","","","CA"
"Peter's Expediting Ltd","","Baker Lake","NU","X0C","867-793-2988","98300","B","N","FREIGHT FORWARDING","","","","","","","CA"
"Petersen & Auger","","Iqaluit","NU","X0A","867-979-2942","0","B","N","","","","","","","","CA"
"Petersen & Auger","West Forty Building","Iqaluit","NU","X0A","867-979-2941","38480","B","","BOTTLERS EQUIP SUPLS","","","","","","","CA"
"Peterson Keith Mla","","Cambridge Bay","NU","X0B","867-983-3777","0","B","N","","","","","","","","CA"
"Peterson Keith Mla","","Cambridge Bay","NU","X0B","867-983-3778","0","B","N","","","","","","","","CA"
"Picco Edward Mla","","Iqaluit","NU","X0A","867-979-0507","0","B","N","","","","","","","","CA"
"Picco Edward Mla","","Iqaluit","NU","X0A","867-979-3954","0","B","N","","","","","","","","CA"
"Pigiarvik Community Wellness Group","","Chesterfield Inlet","NU","X0C","867-898-9832","0","B","N","","","","","","","","CA"
"Pijiit Developments","","Iqaluit","NU","X0A","867-979-1700","0","B","N","","","","","","","","CA"
"Pijiit Developments","","Iqaluit","NU","X0A","867-979-8800","0","B","N","","","","","","","","CA"
"Pilakapsi Taxi","","Rankin Inlet","NU","X0C","867-645-4333","229840","B","N","TAXICABS & TRANSPORTATION SERVICE","","","","","","","CA"
"Pimakslirvik","","Chesterfield Inlet","NU","X0C","867-898-9080","0","B","N","","","","","","","","CA"
"Pimakslirvik","","Chesterfield Inlet","NU","X0C","867-898-9169","0","B","N","","","","","","","","CA"
"Pimakslirvik","","Chesterfield Inlet","NU","X0C","867-898-9917","0","B","N","","","","","","","","CA"
"Pimakslirvik Corporation","","Rankin Inlet","NU","X0C","867-645-4961","0","B","N","","","","","","","","CA"
"Pimakslirvik Corporation","","Rankin Inlet","NU","X0C","867-645-4964","0","B","N","","","","","","","","CA"
"Pimakslirvik Corporation","","Rankin Inlet","NU","X0C","867-645-4965","0","B","N","","","","","","","","CA"
"Pimakslirvik Corporation","","Rankin Inlet","NU","X0C","867-645-4966","0","B","N","","","","","","","","CA"
"Pimakslirvik Corporation","","Rankin Inlet","NU","X0C","867-645-4967","0","B","N","","","","","","","","CA"
"Pimakslirvik Corporation","","Rankin Inlet","NU","X0C","867-645-4968","0","B","N","","","","","","","","CA"
"Pimakslirvik Corporation","","Rankin Inlet","NU","X0C","867-645-4969","0","B","N","","","","","","","","CA"
"Piqitataarvik Daycare","","Qikiqtarjuaq","NU","X0A","867-927-8300","0","B","N","","","","","","","","CA"
"Piruqsaijit Ltd","","Rankin Inlet","NU","X0C","867-645-2029","0","B","N","","","","","","","","CA"
"Piruqsaijit Ltd","","Rankin Inlet","NU","X0C","867-645-2185","190200","B","N","REAL ESTATE MANAGEMENT","","","","","","","CA"
"Pirurvik Centre","","Iqaluit","NU","X0A","867-975-2063","0","B","N","","","","","","","","CA"
"Pirurvik Centre","","Iqaluit","NU","X0A","867-979-4722","31960","B","N","BED & BREAKFAST","","","","","","","CA"
"Pitseolak Pitsiulak","","Kimmirut","NU","X0A","867-939-2124","0","B","N","","","","","","","","CA"
"Pitseolak Pitsiulak","","Kimmirut","NU","X0A","867-939-2269","0","B","N","","","","","","","","CA"
"Pitsiulak Co-Op","","Chesterfield Inlet","NU","X0C","867-898-9975","56030","B","N","CO-OPERATIVE ORGANIZATIONS","","","","","","","CA"
"Pitsiulak Co-Op","","Chesterfield Inlet","NU","X0C","867-898-9981","56030","B","N","CO-OPERATIVE ORGANIZATIONS","","","","","","","CA"
"Pizza Hut Quick Stop Convenience","","Iqaluit","NU","X0A","867-979-2961","703950","B","N","PIZZA RESTAURANTS PIZZA HUT","","","","","","","CA"
"Polar Bear Cave Investment","","Rankin Inlet","NU","X0C","867-645-2513","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Polar Sea Adventures","","Pond Inlet","NU","X0A","867-899-8870","109690","B","N","GUIDE SERVICE","","","","","","","CA"
"Polar Supply Ltd","","Cape Dorset","NU","X0A","867-897-8009","64640","B","N","CONVENIENCE STORES","","","","","","","CA"
"Polarnet","PO Box 18","Cambridge Bay","NU","X0B","867-983-2176","126100","B","","INTERNET PRODUCTS & SERVICES","","","","","","","CA"
"Police Appels D'urgence","","Iqaluit","NU","X0A","867-979-1111","0","B","N","","","","","","","","CA"
"Polynya Adventure and Coordination Lt","","Iqaluit","NU","X0A","867-979-6256","0","B","N","","","","","","","","CA"
"Polynya Adventure and Coordination Lt","PO Box 2338","Iqaluit","NU","X0A","867-979-6260","0","B","","","","","","","","","CA"
"Pond Inlet Health Centre","","Pond Inlet","NU","X0A","867-899-7500","112710","B","N","HEALTH CARE","","","","","","","CA"
"Pond Inlet Health Centre","","Pond Inlet","NU","X0A","867-899-7530","112710","B","N","HEALTH CARE","","","","","","","CA"
"Pond Inlet Health Centre","","Pond Inlet","NU","X0A","867-899-7538","112710","B","N","HEALTH CARE","","","","","","","CA"
"Pond Inlet Housing Assn","","Pond Inlet","NU","X0A","867-899-8909","0","B","N","","","","","","","","CA"
"Pond Inlet Housing Assn","","Pond Inlet","NU","X0A","867-899-8910","0","B","N","","","","","","","","CA"
"Pond Inlet Housing Assn","","Pond Inlet","NU","X0A","867-899-8977","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Postes Canada","","Arctic Bay","NU","X0A","867-439-9934","109430","B","N","GROCERY STORES","","","","","","","CA"
"Postes Canada","","Cape Dorset","NU","X0A","867-897-8811","103930","B","N","GENERAL STORES","","","","","","","CA"
"Postes Canada","","Clyde River","NU","X0A","867-924-6465","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada","","Grise Fiord","NU","X0A","867-980-9913","119070","B","N",""HOTELS & MOTELS, ETC. RESERVATIONS"","","","","","","","CA"
"Postes Canada","","Grise Fiord","NU","X0A","867-980-9913","56030","B","N","CO-OPERATIVE ORGANIZATIONS","","","","","","","CA"
"Postes Canada","","Grise Fiord","NU","X0A","867-980-9913","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Postes Canada","","Hall Beach","NU","X0A","867-928-8821","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada","","Igloolik","NU","X0A","867-934-8727","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada","","Iqaluit","NU","X0A","867-979-5864","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada","","Pond Inlet","NU","X0A","867-899-8343","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada","","Resolute","NU","X0A","867-252-3959","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada","","Cambridge Bay","NU","X0B","867-983-2243","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada","","Gjoa Haven","NU","X0B","867-360-7271","56030","B","N","CO-OPERATIVE ORGANIZATIONS","","","","","","","CA"
"Postes Canada","","Kugaaruk","NU","X0B","867-769-6011","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada","","Kugluktuk","NU","X0B","867-982-5905","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada","","Taloyoak","NU","X0B","867-561-5221","103930","B","N","GENERAL STORES","","","","","","","CA"
"Postes Canada","","Baker Lake","NU","X0C","867-793-2273","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada","","Coral Harbour","NU","X0C","867-925-9969","109430","B","N","GROCERY STORES","","","","","","","CA"
"Postes Canada","","Rankin Inlet","NU","X0C","867-645-2680","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada","","Repulse Bay","NU","X0C","867-462-4194","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada Arviat","","Arviat","NU","X0C","867-857-2859","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada Kimmirut","","Kimmirut","NU","X0A","867-939-2002","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada Pangnirtung","","Pangnirtung","NU","X0A","867-473-8940","181690","B","N","POST OFFICES","","","","","","","CA"
"Postes Canada Qikiqtarjuaq","","Qikiqtarjuaq","NU","X0A","867-927-8917","103930","B","N","GENERAL STORES","","","","","","","CA"
"Powers Painting Ltd","","Cape Dorset","NU","X0A","867-897-8094","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Powers Painting Ltd","","Cape Dorset","NU","X0A","867-897-8094","164970","B","N","PAINTING CONTRACTORS","","","","","","","CA"
"Powers Painting Ltd","","Cape Dorset","NU","X0A","867-897-8917","0","B","N","","","","","","","","CA"
"Precious Children's Daycare","","Pangnirtung","NU","X0A","867-473-8048","0","B","N","","","","","","","","CA"
"Precious Children's Daycare","","Pangnirtung","NU","X0A","867-473-8889","51451","B","N","CHILD CARE SERVICE","","","","","","","CA"
"Public Guardian","","Iqaluit","NU","X0A","867-975-5708","0","B","N","","","","","","","","CA"
"Public Guardian","","Iqaluit","NU","X0A","867-975-5780","0","B","N","","","","","","","","CA"
"Public Health","","Iqaluit","NU","X0A","867-975-4800","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Public Service Commission","","Iqaluit","NU","X0A","867-979-2897","209580","B","N","SERVICE BUREAUS","","","","","","","CA"
"Public Service Commission","","Iqaluit","NU","X0A","867-979-2990","209580","B","N","SERVICE BUREAUS","","","","","","","CA"
"Pulaarvik Kablu Friendship Cent","","Rankin Inlet","NU","X0C","867-645-2001","0","B","N","","","","","","","","CA"
"Pulaarvik Kablu Friendship Cent","","Rankin Inlet","NU","X0C","867-645-2488","0","B","N","","","","","","","","CA"
"Pulaarvik Kablu Friendship Cent","","Rankin Inlet","NU","X0C","867-645-2538","0","B","N","","","","","","","","CA"
"Pulaarvik Kablu Friendship Cent","","Rankin Inlet","NU","X0C","867-645-2600","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Puqiqnak Uriash Mla","","Taloyoak","NU","X0B","867-561-5143","0","B","N","","","","","","","","CA"
"Puqiqnak Uriash Mla","","Taloyoak","NU","X0B","867-561-5144","0","B","N","","","","","","","","CA"
"Q D C","","Baker Lake","NU","X0C","867-793-4391","0","B","N","","","","","","","","CA"
"Q D C","","Baker Lake","NU","X0C","867-793-4395","0","B","N","","","","","","","","CA"
"Q D C","","Baker Lake","NU","X0C","867-793-4399","0","B","N","","","","","","","","CA"
"Qagvik Enterprises","","Rankin Inlet","NU","X0C","867-645-2020","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Qagvik Enterprises","","Rankin Inlet","NU","X0C","867-645-2500","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Qairrulik Outfitting Ltd","","Iqaluit","NU","X0A","867-979-1950","237180","B","N","TOURIST ATTRACTIONS","","","","","","","CA"
"Qairrulik Outfitting Ltd","","Iqaluit","NU","X0A","867-979-1950","254300","B","N","WILDERNESS OUTFITTERS GUIDES & TOURS","","","","","","","CA"
"Qairrulik Outfitting Ltd","Bldg 1102","Iqaluit","NU","X0A","867-979-6280","216610","B","","SNOWMOBILES","","","","","","","CA"
"Qairrulik Outfitting Ltd","Bldg 1102","Iqaluit","NU","X0A","867-979-6280","237180","B","","TOURIST ATTRACTIONS","","","","","","","CA"
"Qairrulik Outfitting Ltd","Bldg 1102","Iqaluit","NU","X0A","867-979-6280","254300","B","","WILDERNESS OUTFITTERS GUIDES & TOURS","","","","","","","CA"
"Qamaq Hotel","","Clyde River","NU","X0A","867-924-6007","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Qamaq Hotel","","Clyde River","NU","X0A","867-924-6222","138350","B","N","LODGES","","","","","","","CA"
"Qamaq Hotel","","Clyde River","NU","X0A","867-924-6222","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
